TruckSID;ActualWeightFront;ActualWeightBack;ActualWeightTotal;Engine;Transmission;FrontAxlePosition;WheelBase;Overhang;FrameRails;Liner;FrontEndExt;Cab;RearAxels;RearSusp;FrontSusp;RearWheels;RearTires;FrontWheels;FrontTires;TagAxle;EngineFamily;TransmissionFamily
35855;10940;7230;18170;1012011;2700022;3690005;252;80;403012;404002;4070004;5000004;330444;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
32863;10260;6620;16880;1012011;2700022;3690005;210;80;403012;404998;4070004;5000001;330444;3500004;3700002;9142005;933469;905549;930821;3P1998;101D100;270C24
28563;9780;8360;18140;1012011;2700022;3690005;195;98;403011;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
26905;11400;6980;18380;1012002;2700028;3690005;180;62;403012;404998;4070004;5000004;330444;3500004;3700011;9140016;933469;9050015;930469;3P1998;101D97;270C25
29182;10720;6450;17170;1012011;2700028;3690005;219;104;403012;404998;4070004;5000002;330444;3500004;3700002;9140005;933062;9052003;930469;3P1998;101D100;270C25
28214;11080;6970;18050;1012003;2700028;3690005;222;80;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
31501;11970;7320;19290;1012019;2700028;3690005;207;86;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D102;270C25
26738;10370;6650;17020;1010026;2700022;3690005;207;62;403011;404002;4070004;5000004;330444;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D56;270C24
35418;10770;6960;17730;1012002;2700022;3690005;207;86;403012;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D97;270C24
28959;11280;7090;18370;1012002;2700028;3690005;198;68;403012;404002;4070004;5000001;330444;3500004;3700002;9140016;933469;9050016;930469;3P1998;101D97;270C25
36108;12110;7260;19370;1012019;2700028;3690005;246;74;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050017;930821;3P1998;101D102;270C25
32927;7801;9430;17231;1012019;2700028;3690005;186;104;403011;404998;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D102;270C25
34989;10260;9530;19790;1012011;2700028;3690005;189;104;403012;404002;4070004;5000001;330444;3500004;3700002;9140016;933469;9050017;930821;3P1998;101D100;270C25
29312;10560;6310;16870;1012011;2700022;3690005;213;62;403011;404002;4070004;5000004;330444;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
28163;10890;7050;17940;1012003;2700022;3690005;204;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C24
28237;10400;6190;16590;1012011;2700022;3690005;207;86;403011;404002;4070004;5000001;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
35554;10050;8550;18600;1012011;2700022;3690005;195;98;403012;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D100;270C24
27015;10930;6740;17670;1012002;2700027;3690005;180;104;403012;404998;4070004;5000001;330444;3500014;3700011;9140005;933062;905549;930821;3P1998;101D97;270C25
28152;12290;7490;19780;1010060;2700028;3690005;201;68;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P10008;101D67;270C25
32387;11150;6500;17650;1012002;2700021;3690005;186;104;403011;404998;4070004;5000004;3300041;3500004;3700011;9142005;933062;9052003;930469;3P10211;101D97;270C24
33036;10090;6380;16470;1012011;2700022;3690005;210;104;403012;404998;4070004;5000001;3300041;3500003;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
28251;10110;6050;16160;1012011;2700022;3690005;216;74;403011;404002;4070004;5000002;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
35092;11380;7070;18450;1012002;2700028;3690005;219;3618545;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
26294;11900;7428;19328;1010060;2700028;3690005;210;104;403012;404002;4070004;5000001;330507;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D67;270C25
27079;12690;7230;19920;1010075;2700028;3690005;195;104;403012;404002;4070004;5000001;330507;3500004;3700002;9140014;933062;9050017;930821;3P1998;101D69;270C25
28427;11850;6820;18670;1012019;2700028;3690005;204;104;403012;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
29598;10430;5640;16070;1012011;2700028;3690005;210;86;403012;404998;4070004;5000007;3300041;3500003;3700011;9140005;933062;9052003;930469;3P1998;101D100;270C25
26914;12500;6800;19300;1010075;2700028;3690005;207;62;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D69;270C25
28708;11140;7140;18280;1012003;2700028;3690005;216;104;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
28912;12580;7430;20010;1010075;2700028;3690005;207;86;403012;404002;4070004;5000003;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D69;270C25
29092;11050;6950;18000;1012002;2700028;3690005;219;104;403012;404998;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
35770;11360;4650;16010;1012003;2700028;3690005;207;86;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050017;930821;3P1998;101D97;270C25
28973;11070;6470;17540;1012003;2700028;3690005;186;104;403012;404002;4070004;5000004;330444;3500004;3700011;9140014;933062;9052001;930469;3P1998;101D97;270C25
30136;12110;6290;18400;1012003;2700028;3690005;207;86;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
27092;11130;7340;18470;1010026;2700028;3690005;249;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D56;270C25
30432;11320;6630;17950;1012003;2700028;3690005;198;62;403012;404998;4070004;5000003;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C25
31087;10960;6690;17650;1012011;2700028;3690005;207;86;403012;404998;4070004;5000001;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D100;270C25
35372;10310;7080;17390;1012011;2700022;3690005;192;98;403012;404998;4070004;5000001;330444;3500014;3700002;9142001;933469;9050031;930466;3P1998;101D100;270C24
32468;11090;6600;17690;1012002;2700028;3690005;222;80;403012;404998;4070004;5000003;330444;3500004;3700002;9142005;933469;9052003;930469;3P1998;101D97;270C25
29642;11920;7080;19000;1012019;2700028;3690005;207;86;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
30489;10110;9830;19940;1012012;2700024;3690005;210;104;403012;404998;4070004;5000002;3300041;3500003;3700002;9140016;933469;9050015;930469;3P1998;101D100;270C24
29502;11150;6700;17850;1012002;2700028;3690005;210;74;403012;404002;4070004;5000003;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
32314;10850;7020;17870;1012002;2700028;3690005;222;80;403012;404998;4070004;5000002;330444;3500014;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
29931;10380;6850;17230;1012011;2700022;3690005;222;56;403012;404002;4070004;5000001;330444;3500004;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
35340;9820;8760;18580;1012011;2700022;3690005;198;104;403012;404998;4070004;5000002;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
40901;10940;6940;17880;1012002;2700028;3690005;219;3618545;403012;404998;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
34881;9750;7710;17460;1012011;2700027;3690005;186;104;403012;404998;4070004;5000001;3300041;3500004;3700011;9142005;933062;9052003;930469;3P1998;101D100;270C25
23941;11950;8240;20190;1010075;2700028;3690005;186;110;403012;404998;4070004;5000001;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D69;270C25
40041;10160;7080;17240;1012011;2700022;3690005;195;104;403012;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D100;270C24
34791;9870;7970;17840;1012011;2700022;3690005;210;104;403012;404998;4070004;5000001;3300041;3500004;3700002;9140014;933469;9050015;930469;3P1998;101D100;270C24
22491;10880;9500;20380;1010060;2700028;3690005;192;110;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D67;270C25
40911;11210;7420;18630;1012003;2700028;3690005;219;74;403012;404002;4070004;5000003;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C25
25341;10320;5720;16040;1012011;2700022;3690005;210;62;403012;404998;4070004;5000002;3300041;3500004;3700002;9140005;933062;9052003;930469;3P1998;101D100;270C24
23381;11510;6370;17880;1012002;2700028;3690005;219;3618545;403012;404002;4070004;5000003;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
31731;11190;7470;18660;1012002;2700028;3690005;210;62;403012;404002;4070004;5000001;330507;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C25
32461;11010;6510;17520;1012002;2700028;3690005;207;104;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
38171;10240;8710;18950;1012002;2700022;3690005;195;110;403012;404998;4070004;5000002;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D97;270C24
39141;10200;6740;16940;1012011;2700022;3690005;207;86;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
23661;10980;6730;17710;1012002;2700028;3690005;216;74;403012;404998;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
26091;11100;6900;18000;1012003;2700027;3690005;231;104;403012;404998;4070004;5000001;330444;3500004;3700011;9142003;933469;905549;930821;3P1998;101D97;270C25
26291;11010;7140;18150;1012002;2700028;3690005;216;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
40951;9290;7750;17040;1012011;2700022;3690005;195;104;403012;404998;4070004;5000001;3300041;3500003;3700011;9142005;933469;9052003;930469;3P1998;101D100;270C24
36881;11220;7460;18680;1012002;2700027;3690005;198;86;403012;404998;4070004;5000001;3300041;3500003;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C25
39501;11400;7630;19030;1012002;2700028;3690005;204;98;403012;404002;4070004;5000003;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C25
25041;10890;4950;15840;1012019;2700028;3690005;222;80;403012;404998;4070004;5000002;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D102;270C25
37081;11650;7560;19210;1012019;2700028;3690005;231;104;403012;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
24041;11290;6790;18080;1010060;2700028;3690005;189;104;403012;404998;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D67;270C25
21121;10750;7240;17990;1012011;2700028;3690005;195;104;403012;404998;4070004;5000004;330444;3500004;3700011;9140016;933469;9050015;930469;3P1998;101D100;270C25
21151;12550;7200;19750;1010075;2700028;3690005;195;104;403012;404002;4070004;5000004;330444;3500004;3700011;9140014;933062;9050015;930469;3P1998;101D69;270C25
30941;11990;6970;18960;1012019;2700028;3690005;231;56;403012;404002;4070004;5000001;330444;3500004;3700002;9142003;933469;9052003;930469;3P1998;101D102;270C25
24281;10540;6650;17190;1012011;2700021;3690005;222;104;403012;404998;4070004;5000003;330444;3500004;3700011;9142003;933469;905549;930821;3P1998;101D100;270C24
39671;11930;6360;18290;1012019;2700028;3690005;198;80;403012;404998;4070004;5000001;330444;3500004;3700002;9140022;933062;9050031;930821;3P1998;101D102;270C25
38551;10940;7230;18170;1012011;2700022;3690005;252;80;403012;404002;4070004;5000004;330444;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
38631;10260;6620;16880;1012011;2700022;3690005;210;80;403012;404998;4070004;5000001;330444;3500004;3700002;9142005;933469;905549;930821;3P1998;101D100;270C24
25631;9780;8360;18140;1012011;2700022;3690005;195;98;403011;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
29051;11400;6980;18380;1012002;2700028;3690005;180;62;403012;404998;4070004;5000004;330444;3500004;3700011;9140016;933469;9050015;930469;3P1998;101D97;270C25
21821;10720;6450;17170;1012011;2700028;3690005;219;104;403012;404998;4070004;5000002;330444;3500004;3700002;9140005;933062;9052003;930469;3P1998;101D100;270C25
22141;11080;6970;18050;1012003;2700028;3690005;222;80;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
35011;11970;7320;19290;1012019;2700028;3690005;207;86;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D102;270C25
27381;10370;6650;17020;1010026;2700022;3690005;207;62;403011;404002;4070004;5000004;330444;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D56;270C24
34181;10770;6960;17730;1012002;2700022;3690005;207;86;403012;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D97;270C24
29591;11280;7090;18370;1012002;2700028;3690005;198;68;403012;404002;4070004;5000001;330444;3500004;3700002;9140016;933469;9050016;930469;3P1998;101D97;270C25
40081;12110;7260;19370;1012019;2700028;3690005;246;74;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050017;930821;3P1998;101D102;270C25
39271;7801;9430;17231;1012019;2700028;3690005;186;104;403011;404998;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D102;270C25
39891;10260;9530;19790;1012011;2700028;3690005;189;104;403012;404002;4070004;5000001;330444;3500004;3700002;9140016;933469;9050017;930821;3P1998;101D100;270C25
23121;10560;6310;16870;1012011;2700022;3690005;213;62;403011;404002;4070004;5000004;330444;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
21631;10890;7050;17940;1012003;2700022;3690005;204;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C24
29769;10910;7190;18100;1012001;2700022;3690005;216;68;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C24
22371;10400;6190;16590;1012011;2700022;3690005;207;86;403011;404002;4070004;5000001;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
40541;10050;8550;18600;1012011;2700022;3690005;195;98;403012;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D100;270C24
20151;10930;6740;17670;1012002;2700027;3690005;180;104;403012;404998;4070004;5000001;330444;3500014;3700011;9140005;933062;905549;930821;3P1998;101D97;270C25
21521;12290;7490;19780;1010060;2700028;3690005;201;68;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P10008;101D67;270C25
33871;11150;6500;17650;1012002;2700021;3690005;186;104;403011;404998;4070004;5000004;3300041;3500004;3700011;9142005;933062;9052003;930469;3P10211;101D97;270C24
30361;10090;6380;16470;1012011;2700022;3690005;210;104;403012;404998;4070004;5000001;3300041;3500003;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
22511;10110;6050;16160;1012011;2700022;3690005;216;74;403011;404002;4070004;5000002;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
40921;11380;7070;18450;1012002;2700028;3690005;219;3618545;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
22941;11900;7428;19328;1010060;2700028;3690005;210;104;403012;404002;4070004;5000001;330507;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D67;270C25
20791;12690;7230;19920;1010075;2700028;3690005;195;104;403012;404002;4070004;5000001;330507;3500004;3700002;9140014;933062;9050017;930821;3P1998;101D69;270C25
24271;11850;6820;18670;1012019;2700028;3690005;204;104;403012;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
25981;10430;5640;16070;1012011;2700028;3690005;210;86;403012;404998;4070004;5000007;3300041;3500003;3700011;9140005;933062;9052003;930469;3P1998;101D100;270C25
29141;12500;6800;19300;1010075;2700028;3690005;207;62;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D69;270C25
27981;11140;7140;18280;1012003;2700028;3690005;216;104;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
40121;12580;7430;20010;1010075;2700028;3690005;207;86;403012;404002;4070004;5000003;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D69;270C25
20922;11050;6950;18000;1012002;2700028;3690005;219;104;403012;404998;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
37701;11360;4650;16010;1012003;2700028;3690005;207;86;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050017;930821;3P1998;101D97;270C25
29731;11070;6470;17540;1012003;2700028;3690005;186;104;403012;404002;4070004;5000004;330444;3500004;3700011;9140014;933062;9052001;930469;3P1998;101D97;270C25
31361;12110;6290;18400;1012003;2700028;3690005;207;86;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
20921;11130;7340;18470;1010026;2700028;3690005;249;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D56;270C25
34321;11320;6630;17950;1012003;2700028;3690005;198;62;403012;404998;4070004;5000003;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C25
